name,popularity,bike_latitude,bike_longitude,free_bikes,empty_slots,review_count,rating,distance,category
Kahve,0.9307784989700338,49.276292,-123.150592,7,23,0,3.6,722.0,Café
Kibune Sushi Restaurant,0.8478500265588765,49.276292,-123.150592,7,23,0,3.65,522.0,Sushi Restaurant
Kits Beach Coffee,0.9747755451047456,49.276292,-123.150592,7,23,0,,426.0,Coffee Shop
Kitsilano Wine Cellar,0.9068625545752524,49.276292,-123.150592,7,23,0,3.35,975.0,Bar
LOCAL Public Eatery Kitsilano,0.9691398810680556,49.276292,-123.150592,7,23,312,3.7750000000000004,550.5,Sports Bar
La Belle Patate,0.0,49.276292,-123.150592,7,23,588,4.1,1399.0,Poutineries
La Ruota,0.9302732325391582,49.276292,-123.150592,7,23,0,,933.0,Italian Restaurant
Las Margaritas,0.97320792361408,49.276292,-123.150592,7,23,0,3.75,897.0,Mexican Restaurant
Long Table Distillery,0.0,49.276292,-123.150592,7,23,106,4.7,1310.0,Distilleries
Maenam,0.9350279192091931,49.276292,-123.150592,7,23,419,4.125,935.5,Thai Restaurant
Maxine's Cafe & Bar,0.0,49.276292,-123.150592,7,23,133,4.3,1407.0,Bars
Mister,0.8858227421716092,49.276292,-123.150592,7,23,0,,677.0,Ice Cream Parlor
Molson Coors Canada Brewery,0.9480612020158836,49.276292,-123.150592,7,23,0,2.7,623.0,Brewery
Moltan Roll Bar + Sake,0.0,49.276292,-123.150592,7,23,54,3.9,426.0,Japanese
New Fuji,0.0,49.276292,-123.150592,7,23,45,4.3,662.0,Japanese
Noah's Cafe,0.0,49.276292,-123.150592,7,23,49,4.7,1537.0,Japanese
Nook,0.9463381139311025,49.276292,-123.150592,7,23,180,3.9499999999999997,559.5,Pizzeria
Novo Italian,0.0,49.276292,-123.150592,7,23,176,3.9,1139.0,Wine Bars
Number E Food,0.0,49.276292,-123.150592,7,23,156,4.8,1427.0,Sandwiches
O5 Tea Co,0.9524013111016104,49.276292,-123.150592,7,23,0,4.5,983.0,Tea Room
Octopus Garden,0.0,49.276292,-123.150592,7,23,160,3.9,410.0,Japanese
Octopus's Garden Restaurant,0.945431225465428,49.276292,-123.150592,7,23,0,3.65,419.0,Sushi Restaurant
Oddfish,0.0,49.276292,-123.150592,7,23,92,4.1,639.0,Seafood
Pane From Heaven,0.9362198297640796,49.276292,-123.150592,7,23,0,3.55,621.0,Bakery
Panne Rizo,0.8739295477217666,49.276292,-123.150592,7,23,0,3.6,434.0,Bakery
Patisserie Lebeau,0.0,49.276292,-123.150592,7,23,131,4.3,877.0,Bakeries
Peaked Pies,0.0,49.276292,-123.150592,7,23,219,4.4,1732.0,Australian
Rain or Shine Ice Cream,0.9763690776944304,49.276292,-123.150592,7,23,0,4.45,929.0,Ice Cream Parlor
Raisu,0.0,49.276292,-123.150592,7,23,546,4.2,1082.0,Japanese
Ramen Danbo,0.0,49.276292,-123.150592,7,23,515,4.3,942.0,Ramen
RedBeef Noodle Kitchen,0.9597859743221008,49.276292,-123.150592,7,23,0,,891.0,Taiwanese Restaurant
Saku,0.0,49.276292,-123.150592,7,23,480,4.5,1960.0,Japanese
Salade de Fruits Cafe,0.0,49.276292,-123.150592,7,23,186,4.2,1421.0,French
Score on Davie,0.0,49.276292,-123.150592,7,23,372,4.3,1339.0,Sports Bars
Shift Shakes,0.2958917952504955,49.276292,-123.150592,7,23,0,,647.0,Smoothie Shop
Siegel's Bagels,0.9899594491300348,49.276292,-123.150592,7,23,0,4.45,464.0,Bagel Shop
Sophie's Cosmic Cafe,0.947620713332556,49.276292,-123.150592,7,23,0,4.2,912.0,Diner
Starbucks,0.9902056045707178,49.276292,-123.150592,7,23,0,3.25,439.0,Coffee Shop
Sura Korean Cuisine,0.0,49.276292,-123.150592,7,23,467,4.1,1955.0,Korean
Tap & Barrel - Bridges,0.0,49.276292,-123.150592,7,23,117,4.3,1093.0,Breakfast & Brunch
The Bimini Public House,0.9347817637685102,49.276292,-123.150592,7,23,0,3.5,926.0,Pub
The Boathouse Restaurant,0.9812921865080908,49.276292,-123.150592,7,23,276,3.1,314.5,Restaurant
The Ellis,0.0,49.276292,-123.150592,7,23,92,4.2,626.0,Cocktail Bars
The Keg Steakhouse + Bar - Granville Island,0.0,49.276292,-123.150592,7,23,224,3.6,1205.0,Steakhouses
The Liberty Distillery,0.0,49.276292,-123.150592,7,23,140,4.4,1330.0,Distilleries
The Sandbar Seafood Restaurant,0.0,49.276292,-123.150592,7,23,803,3.7,1310.0,Seafood
The Surfside Grill,0.7502040499047767,49.276292,-123.150592,7,23,0,,323.0,Restaurant
Their There,0.9688289478798244,49.276292,-123.150592,7,23,135,4.025,933.0,Bakery
Tom Sushi,0.0,49.276292,-123.150592,7,23,309,4.7,1424.0,Sushi Bars
Tractor Everyday Healthy Foods,0.9593843522873022,49.276292,-123.150592,7,23,0,4.0,926.0,Café
TurF,0.9636726391749906,49.276292,-123.150592,7,23,0,4.0,890.0,Coffee Shop
Unchai Thai Restaurant,0.0,49.276292,-123.150592,7,23,97,4.4,1289.0,Thai
Viva Fine Foods & Bakery Inc,0.9522458445074948,49.276292,-123.150592,7,23,0,3.95,580.0,Bakery
Wrappaninis,0.7374428336377887,49.276292,-123.150592,7,23,0,,669.0,Diner
nGRAIN - Andy Chens Desk,0.1941648205008615,49.276292,-123.150592,7,23,0,,471.0,Brewery
Al Porto Ristorante,0.9546814878153056,49.276294,-123.106534,2,14,0,3.55,961.0,Italian Restaurant
Alibi Room,0.0,49.276294,-123.106534,2,14,583,4.3,992.0,Pubs
Amato Gelato Cafe,0.9929392255172504,49.276294,-123.106534,2,14,0,4.0,738.0,Ice Cream Parlor
Angus T,0.975397411481208,49.276294,-123.106534,2,14,0,4.2,968.0,Bakery
Bao Bei,0.976317255496392,49.276294,-123.106534,2,14,0,4.5,558.0,Chinese Restaurant
Bao Bei Chinese Brasserie,0.0,49.276294,-123.106534,2,14,449,3.9,568.0,Chinese
Blue Water Cafe,0.0,49.276294,-123.106534,2,14,1160,4.4,1059.0,Seafood
Bodega On Main,0.0,49.276294,-123.106534,2,14,236,3.8,505.0,Spanish
Bodega on Main,0.9907367821006128,49.276294,-123.106534,2,14,0,3.8,508.0,Tapas Restaurant
Browns Socialhouse QE Theatre,0.0,49.276294,-123.106534,2,14,73,4.2,628.0,Burgers
CRAFT Beer Market Vancouver,0.9945457136564448,49.276294,-123.106534,2,14,0,4.15,623.0,Beer Garden
Cactus Club Cafe,0.0,49.276294,-123.106534,2,14,985,4.2,1707.0,Canadian (New)
Cafe Medina,0.9856452511433272,49.276294,-123.106534,2,14,0,4.45,886.0,Café
Café Kitsuné,0.9760711000557089,49.276294,-123.106534,2,14,0,3.75,910.0,Café
Caveman Cafe,0.0,49.276294,-123.106534,2,14,299,4.4,503.0,Organic Stores
Chambar,0.9941311360721364,49.276294,-123.106534,2,14,1635,4.325,486.0,Belgian Restaurant
Chinatown BBQ,0.0,49.276294,-123.106534,2,14,362,4.4,575.0,Barbeque
Costco Food Court,0.9796209206213482,49.276294,-123.106534,2,14,0,3.75,317.0,Fast Food Restaurant
Creekside Park,0.9984712451578632,49.276294,-123.106534,2,14,0,4.5,333.0,Restaurant
Devil's Elbow Ale & Smoke House,0.96898441447394,49.276294,-123.106534,2,14,0,3.85,495.0,Bar
Di Beppe,0.0,49.276294,-123.106534,2,14,171,4.2,692.0,Italian
Earnest Ice Cream,0.9867594284011556,49.276294,-123.106534,2,14,0,4.65,862.0,Ice Cream Parlor
Faculty Brewing Co,0.9484757796001916,49.276294,-123.106534,2,14,0,4.2,857.0,Bar
Fanny Bay Oyster Bar & Shellfish Market,0.9881068055501574,49.276294,-123.106534,2,14,913,4.475,616.0,Seafood Restaurant
Fat Mao Noodles,0.0,49.276294,-123.106534,2,14,92,4.4,1522.0,Noodles
Five Sails Restaurant,0.0,49.276294,-123.106534,2,14,223,4.3,1394.0,French
Frankie's Italian Kitchen & Bar,0.9682589037014004,49.276294,-123.106534,2,14,0,3.9,525.0,Lounge
Gotham Steakhouse & Bar,0.0,49.276294,-123.106534,2,14,461,4.1,1000.0,Steakhouses
Gotham Steakhouse & Cocktail Bar,0.9868760283467424,49.276294,-123.106534,2,14,0,4.55,992.0,Steakhouse
Gringo,0.0,49.276294,-123.106534,2,14,301,4.3,768.0,Mexican
Hawksworth Restaurant,0.0,49.276294,-123.106534,2,14,713,4.0,1210.0,Canadian (New)
Hello Nori ,0.0,49.276294,-123.106534,2,14,285,4.5,1757.0,Japanese
Honey Salt,0.993016958814308,49.276294,-123.106534,2,14,0,4.2,489.0,Restaurant
JINYA Ramen Bar - Vancouver Downtown,0.9864873618614534,49.276294,-123.106534,2,14,487,3.9749999999999996,938.5,Ramen Restaurant
JJ Bean Coffee Roasters,0.984984518118336,49.276294,-123.106534,2,14,0,4.0,704.0,Coffee Shop
JOEY Burrard,0.0,49.276294,-123.106534,2,14,651,4.1,1397.0,Canadian (New)
Jam Cafe on Beatty,0.0,49.276294,-123.106534,2,14,1502,4.4,498.0,Breakfast & Brunch
Japadog,0.9951675800329072,49.276294,-123.106534,2,14,0,4.2,958.0,Hot Dog Joint
Joe Fortes Seafood & Chop House,0.0,49.276294,-123.106534,2,14,1387,4.0,1625.0,Seafood
Juke Fried Chicken,0.9849974736678456,49.276294,-123.106534,2,14,0,3.8,573.0,Bar
Keefer Bar,0.9840258074546232,49.276294,-123.106534,2,14,0,4.55,511.0,Cocktail Bar
Kissa Tanto,0.9652402606656562,49.276294,-123.106534,2,14,319,4.25,769.5,Italian Restaurant
Kosoo,0.0,49.276294,-123.106534,2,14,140,4.3,1705.0,Korean
Kozak Homemade Ukrainian Food,0.9792192985865495,49.276294,-123.106534,2,14,0,3.95,720.0,Ukrainian Restaurant
Kozak Ukrainian Restaurant,0.0,49.276294,-123.106534,2,14,87,4.6,720.0,Ukrainian
LOCAL Public Eatery Gastown,0.0,49.276294,-123.106534,2,14,175,4.3,839.0,Gastropubs
La Casita Mexican Restaurant,0.9788954098488089,49.276294,-123.106534,2,14,0,3.9,736.0,American Restaurant
Le Crocodile Restaurant,0.0,49.276294,-123.106534,2,14,482,4.3,1522.0,French
Library Square Public House,0.9847772293261818,49.276294,-123.106534,2,14,0,3.45,742.0,Restaurant
Local Gastown,0.982872763548266,49.276294,-123.106534,2,14,0,3.95,818.0,New American Restaurant
Lupo,0.0,49.276294,-123.106534,2,14,482,4.3,814.0,Italian
Manoush'eh,0.0,49.276294,-123.106534,2,14,264,4.8,1391.0,Lebanese
Medina Cafe,0.0,49.276294,-123.106534,2,14,2748,4.2,891.0,Breakfast & Brunch
Mello,0.9818751862360242,49.276294,-123.106534,2,14,0,4.2,730.0,Donut Shop
Miku,0.0,49.276294,-123.106534,2,14,2457,4.4,1272.0,Japanese
Narrow Lounge,0.9510539339526086,49.276294,-123.106534,2,14,0,4.05,977.0,Lounge
Nelson the Seagull,0.969865391840595,49.276294,-123.106534,2,14,0,4.4,676.0,Bakery
Nemesis Coffee,0.9855286511977406,49.276294,-123.106534,2,14,0,4.5,746.0,Coffee Shop
New Town Bakery & Restaurant,0.9888711829712256,49.276294,-123.106534,2,14,0,4.15,599.0,Bakery
Nuba in Gastown,0.0,49.276294,-123.106534,2,14,820,4.0,754.0,Mediterranean
OEB Breakfast Co,0.9820436083796494,49.276294,-123.106534,2,14,0,4.2,983.0,Dining and Drinking
OEB Breakfast Co. - Yaletown,0.0,49.276294,-123.106534,2,14,968,4.3,976.0,Breakfast & Brunch
Phnom Penh,0.9910606708383536,49.276294,-123.106534,2,14,1843,4.35,650.0,Cambodian Restaurant
PiDGiN,0.0,49.276294,-123.106534,2,14,347,4.0,647.0,Japanese
Pizzeria Ludica,0.0,49.276294,-123.106534,2,14,202,4.0,440.0,Pizza
Pourhouse Restaurant,0.978675165507145,49.276294,-123.106534,2,14,593,4.25,885.0,Restaurant
Prado Cafe,0.9783124101208752,49.276294,-123.106534,2,14,0,4.05,626.0,Café
Provence Marinaside,0.9560677316128364,49.276294,-123.106534,2,14,0,4.15,1014.0,French Restaurant
Revolver,0.9838832964100171,49.276294,-123.106534,2,14,0,4.65,791.0,Café
Riley's Fish & Steak,0.0,49.276294,-123.106534,2,14,125,4.2,1407.0,Seafood
Robba da Matti,0.0,49.276294,-123.106534,2,14,544,4.2,1047.0,Italian
Rodney's Oyster House,0.0,49.276294,-123.106534,2,14,889,4.0,1228.0,Seafood
Rogers Arena,0.9988210449946234,49.276294,-123.106534,2,14,0,4.4,240.0,Concert Hall
Saku,0.0,49.276294,-123.106534,2,14,273,4.3,1641.0,Japanese
Sushi Jin,0.0,49.276294,-123.106534,2,14,151,4.6,1306.0,Japanese
TAKO,0.0,49.276294,-123.106534,2,14,229,4.0,313.0,Korean
Tap & Barrel,0.9802168758987913,49.276294,-123.106534,2,14,0,3.85,492.0,Gastropub
Tendon Kohaku,0.0,49.276294,-123.106534,2,14,186,4.3,1228.0,Japanese
Terra Breads,0.9784808322645004,49.276294,-123.106534,2,14,0,4.45,530.0,Bakery
The Cambie,0.9909181597937476,49.276294,-123.106534,2,14,0,3.95,799.0,Pub
The Flying Pig - Yaletown,0.0,49.276294,-123.106534,2,14,1397,4.0,1130.0,Canadian (New)
The Keg Steakhouse + Bar,0.9859432287820488,49.276294,-123.106534,2,14,0,4.1,936.0,Steakhouse
The Mackenzie Room,0.0,49.276294,-123.106534,2,14,215,4.5,1145.0,Canadian (New)
The Magnet,0.972016013059194,49.276294,-123.106534,2,14,0,4.2,761.0,Beer Bar
The Mexican Antojitos Y Cantina,0.0,49.276294,-123.106534,2,14,422,4.3,1298.0,Mexican
The Old Spaghetti Factory,0.9931983365074428,49.276294,-123.106534,2,14,0,4.15,829.0,Italian Restaurant
The Parlour,0.9807350978791766,49.276294,-123.106534,2,14,0,4.35,986.0,Pizzeria
The Pint Public House,0.987873605658984,49.276294,-123.106534,2,14,0,3.85,554.0,Pub
The Ramen Butcher,0.9623770842240272,49.276294,-123.106534,2,14,0,3.85,621.0,Chinese Restaurant
Timbertrain Coffee Roasters,0.9601098630598416,49.276294,-123.106534,2,14,0,4.4,869.0,Coffee Shop
Tokyo In April,0.0,49.276294,-123.106534,2,14,106,4.4,462.0,Japanese
Torafuku,0.0,49.276294,-123.106534,2,14,240,3.8,504.0,Asian Fusion
Twisted Fork,0.0,49.276294,-123.106534,2,14,1147,4.1,782.0,French
Angus T,0.975397411481208,49.276436,-123.11877,4,15,114,4.25,71.0,Bakery
Banter Room,0.0,49.276436,-123.11877,4,15,140,3.4,72.0,Canadian (New)
Bel Cafe,0.981603119696322,49.276436,-123.11877,4,15,0,4.05,753.0,"Cafe, Coffee, and Tea House"
Bistro Sakana,0.0,49.276436,-123.11877,4,15,143,3.6,205.0,Japanese
Blue Water Cafe,0.0,49.276436,-123.11877,4,15,1160,4.4,174.0,Seafood
Boulevard Kitchen & Oyster Bar,0.9923562257893168,49.276436,-123.11877,4,15,0,4.05,804.0,French Restaurant
Breka Bakery & Cafe,0.9941181805226268,49.276436,-123.11877,4,15,0,4.25,711.0,Bakery
Brix & Mortar,0.0,49.276436,-123.11877,4,15,346,4.1,245.0,Wine Bars
Cactus Club Cafe,0.0,49.276436,-123.11877,4,15,985,4.2,1468.0,Canadian (New)
Cactus Club Cafe Yaletown,0.9838055631129594,49.276436,-123.11877,4,15,0,3.9,325.0,American Restaurant
Cafe Medina,0.9856452511433272,49.276436,-123.11877,4,15,0,4.45,479.0,Café
Chambar,0.9941311360721364,49.276436,-123.11877,4,15,1635,4.325,751.0,Belgian Restaurant
Costco Food Court,0.9796209206213482,49.276436,-123.11877,4,15,0,3.75,753.0,Fast Food Restaurant
Devil's Elbow Ale & Smoke House,0.96898441447394,49.276436,-123.11877,4,15,0,3.85,775.0,Bar
Diva at the Met,0.9898169380854288,49.276436,-123.11877,4,15,0,3.8,832.0,Diner
Dovetail,0.0,49.276436,-123.11877,4,15,37,4.2,123.0,American
Dublin Calling,0.9931335587598948,49.276436,-123.11877,4,15,0,4.0,445.0,Pub
Earls,0.9896873825903326,49.276436,-123.11877,4,15,0,3.95,669.0,Restaurant
Earls Kitchen + Bar,0.0,49.276436,-123.11877,4,15,301,3.5,148.0,Canadian (New)
El Guapo,0.0,49.276436,-123.11877,4,15,49,3.9,104.0,Bars
Elisa,0.0,49.276436,-123.11877,4,15,254,4.2,199.0,Steakhouses
Elysian Coffee,0.9735706790003498,49.276436,-123.11877,4,15,0,3.9,750.0,Coffee Shop
Fanny Bay Oyster Bar & Shellfish Market,0.9881068055501574,49.276436,-123.11877,4,15,913,4.475,406.5,Seafood Restaurant
Frankie's Italian Kitchen & Bar,0.9682589037014004,49.276436,-123.11877,4,15,0,3.9,438.0,Lounge
Fritz European Fry House,0.9913845595760944,49.276436,-123.11877,4,15,0,4.1,570.0,Fast Food Restaurant
Guu,0.9814217420031872,49.276436,-123.11877,4,15,0,4.25,986.0,Diner
Hawksworth Restaurant,0.0,49.276436,-123.11877,4,15,713,4.0,775.0,Canadian (New)
Hello Nori ,0.0,49.276436,-123.11877,4,15,285,4.5,1150.0,Japanese
Homer St. Cafe and Bar,0.0,49.276436,-123.11877,4,15,392,3.8,226.0,Canadian (New)
Honey Salt,0.993016958814308,49.276436,-123.11877,4,15,0,4.2,442.0,Restaurant
Ignite Pizzeria,0.0,49.276436,-123.11877,4,15,41,4.6,82.0,Pizza
JINYA Ramen Bar - Vancouver Downtown,0.9864873618614534,49.276436,-123.11877,4,15,487,3.9749999999999996,435.5,Ramen Restaurant
JJ Bean Coffee Roasters,0.984984518118336,49.276436,-123.11877,4,15,0,4.0,983.0,Coffee Shop
JOEY Burrard,0.9890136940158316,49.276436,-123.11877,4,15,0,4.15,792.0,New American Restaurant
Japadog,0.9951675800329072,49.276436,-123.11877,4,15,0,4.2,427.0,Hot Dog Joint
Joe Fortes Seafood & Chop House,0.0,49.276436,-123.11877,4,15,1387,4.0,1038.0,Seafood
La Terrazza,0.0,49.276436,-123.11877,4,15,148,3.6,160.0,Italian
Lupo,0.0,49.276436,-123.11877,4,15,482,4.3,224.0,Italian
Mahony & Sons,0.9955809717047958,49.276436,-123.11877,4,15,0,3.8,817.0,Irish Pub
Malone's,0.993237203155972,49.276436,-123.11877,4,15,0,3.8,913.0,Sports Bar
Manoush'eh,0.0,49.276436,-123.11877,4,15,264,4.8,503.0,Lebanese
Maruhachi Ra-Men,0.0,49.276436,-123.11877,4,15,275,4.1,319.0,Ramen
Matchstick Coffee Roasters,0.9882363610452536,49.276436,-123.11877,4,15,0,4.35,586.0,Café
Maxine's Cafe & Bar,0.9943772915128196,49.276436,-123.11877,4,15,0,3.95,925.0,Restaurant
Medina Cafe,0.0,49.276436,-123.11877,4,15,2748,4.2,463.0,Breakfast & Brunch
MeeT in Yaletown,0.978921320947828,49.276436,-123.11877,4,15,193,4.125,278.0,Vegan and Vegetarian Restaurant
Miku,0.0,49.276436,-123.11877,4,15,2457,4.4,1237.0,Japanese
Minami,0.0,49.276436,-123.11877,4,15,819,4.1,196.0,Japanese
Minami Restaurant,0.9645665720911551,49.276436,-123.11877,4,15,0,4.55,194.0,Sushi Restaurant
Mister,0.9777812325909804,49.276436,-123.11877,4,15,0,4.55,239.0,Ice Cream Parlor
Moltaqa Moroccan Restaurant,0.0,49.276436,-123.11877,4,15,58,3.8,21.0,Moroccan
Morrissey Irish Bar & Restaurant,0.9857488955394044,49.276436,-123.11877,4,15,0,4.15,595.0,Pub
Nemesis Coffee,0.9855286511977406,49.276436,-123.11877,4,15,0,4.5,927.0,Coffee Shop
Nero Belgian Waffle Bar,0.983507585474238,49.276436,-123.11877,4,15,0,4.5,325.0,Dessert Shop
Nero Waffles,0.0,49.276436,-123.11877,4,15,583,4.4,319.0,Waffles
Notch8 Restaurant,0.9895837381942556,49.276436,-123.11877,4,15,0,4.05,850.0,Restaurant
OEB Breakfast Co,0.9820436083796494,49.276436,-123.11877,4,15,0,4.2,354.0,Dining and Drinking
OEB Breakfast Co. - Yaletown,0.0,49.276436,-123.11877,4,15,968,4.3,333.0,Breakfast & Brunch
Okeya Kyujiro,0.0,49.276436,-123.11877,4,15,29,4.9,99.0,Sushi Bars
Pallet Coffee Roasters,0.9884306942878982,49.276436,-123.11877,4,15,0,4.2,528.0,Coffee Shop
Phnom Penh,0.0,49.276436,-123.11877,4,15,1843,4.2,1508.0,Cambodian
Robba da Matti,0.0,49.276436,-123.11877,4,15,544,4.2,197.0,Italian
Rodney's Oyster House,0.0,49.276436,-123.11877,4,15,889,4.0,397.0,Seafood
Rogers Arena,0.9988210449946234,49.276436,-123.11877,4,15,0,4.4,746.0,Concert Hall
Saku,0.0,49.276436,-123.11877,4,15,480,4.5,1725.0,Japanese
Salmon n' Bannock,0.0,49.276436,-123.11877,4,15,246,4.5,1657.0,Canadian (New)
Social Corner,0.0,49.276436,-123.11877,4,15,305,3.6,240.0,Pizza
Starbucks,0.9962558461917164,49.276436,-123.11877,4,15,0,3.65,321.0,Coffee Shop
Straight Outta Brooklyn NYC Pizzeria,0.0,49.276436,-123.11877,4,15,254,4.1,335.0,Pizza
Sushi Jin,0.0,49.276436,-123.11877,4,15,151,4.6,506.0,Japanese
Tacofino,0.0,49.276436,-123.11877,4,15,177,3.7,57.0,Mexican
Tasty Indian Bistro,0.0,49.276436,-123.11877,4,15,248,4.0,445.0,Indian
Tendon Kohaku,0.0,49.276436,-123.11877,4,15,186,4.3,560.0,Japanese
The Famous Warehouse,0.9939497583790016,49.276436,-123.11877,4,15,0,3.95,442.0,Gastropub
The Flying Pig - Yaletown,0.0,49.276436,-123.11877,4,15,1397,4.0,282.0,Canadian (New)
The Greek By Anatoli,0.0,49.276436,-123.11877,4,15,282,3.8,81.0,Greek
The Greek by Anatoli,0.9720548797077228,49.276436,-123.11877,4,15,0,3.4,72.0,Greek Restaurant
The Keg Steakhouse + Bar,0.9859432287820488,49.276436,-123.11877,4,15,0,4.1,52.0,Steakhouse
The Keg Steakhouse + Bar- Yaletown,0.0,49.276436,-123.11877,4,15,313,3.7,54.0,Steakhouses
The Magnet,0.972016013059194,49.276436,-123.11877,4,15,0,4.2,875.0,Beer Bar
The Mexican Antojitos Y Cantina,0.0,49.276436,-123.11877,4,15,422,4.3,462.0,Mexican
The Parlour,0.9807350978791766,49.276436,-123.11877,4,15,496,4.125,108.5,Pizzeria
The Pint Public House,0.987873605658984,49.276436,-123.11877,4,15,0,3.85,968.0,Pub
Thierry,0.989182116159457,49.276436,-123.11877,4,15,0,4.35,987.0,Dessert Shop
Tim Hortons,0.9871869615349737,49.276436,-123.11877,4,15,0,3.9,963.0,"Cafe, Coffee, and Tea House"
Tutto,0.0,49.276436,-123.11877,4,15,74,4.2,226.0,Italian
WestOak,0.0,49.276436,-123.11877,4,15,280,3.5,56.0,Seafood
Wren Cafe,0.0,49.276436,-123.11877,4,15,8,4.9,6.0,Breakfast & Brunch
Yaletown Brewing Co,0.982445230414448,49.276436,-123.11877,4,15,0,3.6,195.0,Sports Bar
Yaletown Brewing Company,0.0,49.276436,-123.11877,4,15,506,3.2,189.0,American
ZAC ZAC Japanese Curry House,0.9925764701309806,49.276436,-123.11877,4,15,0,4.15,460.0,Fast Food Restaurant
1181 Lounge,0.9574021532123284,49.277141,-123.122589,4,14,0,4.1,896.0,Night Club
49th Parallel Café & Lucky's Doughnuts - THURLOW,0.9927578478241156,49.277141,-123.122589,4,14,0,4.5,974.0,Dining and Drinking
Angus T,0.975397411481208,49.277141,-123.122589,4,14,0,4.2,242.0,Bakery
Banter Room,0.0,49.277141,-123.122589,4,14,140,3.4,223.0,Canadian (New)
Basil Pasta Bar,0.0,49.277141,-123.122589,4,14,421,3.4,249.0,Italian
Bel Cafe,0.981603119696322,49.277141,-123.122589,4,14,0,4.05,720.0,"Cafe, Coffee, and Tea House"
Blue Water Cafe,0.0,49.277141,-123.122589,4,14,1160,4.4,152.0,Seafood
Boulevard Kitchen & Oyster Bar,0.9923562257893168,49.277141,-123.122589,4,14,0,4.05,648.0,French Restaurant
Breka Bakery & Cafe,0.9941181805226268,49.277141,-123.122589,4,14,0,4.25,424.0,Bakery
Brix & Mortar,0.0,49.277141,-123.122589,4,14,346,4.1,175.0,Wine Bars
Brunch,0.0,49.277141,-123.122589,4,14,66,4.5,234.0,Breakfast & Brunch
Burger Crush,0.0,49.277141,-123.122589,4,14,67,4.3,301.0,Burgers
Cactus Club Cafe,0.0,49.277141,-123.122589,4,14,233,3.7,214.0,Canadian (New)
Cactus Club Cafe Bentall 5,0.996229935092697,49.277141,-123.122589,4,14,0,4.15,981.0,American Restaurant
Cactus Club Cafe Yaletown,0.9838055631129594,49.277141,-123.122589,4,14,0,3.9,235.0,American Restaurant
Cafe Medina,0.9856452511433272,49.277141,-123.122589,4,14,0,4.45,563.0,Café
Chambar,0.9941311360721364,49.277141,-123.122589,4,14,0,4.45,958.0,Belgian Restaurant
Diva at the Met,0.9898169380854288,49.277141,-123.122589,4,14,0,3.8,814.0,Diner
Dublin Calling,0.9931335587598948,49.277141,-123.122589,4,14,0,4.0,336.0,Pub
Earls,0.9896873825903326,49.277141,-123.122589,4,14,0,3.95,499.0,Restaurant
Earls Kitchen + Bar,0.0,49.277141,-123.122589,4,14,301,3.5,208.0,Canadian (New)
Elisa,0.0,49.277141,-123.122589,4,14,254,4.2,155.0,Steakhouses
Elysian Coffee,0.9735706790003498,49.277141,-123.122589,4,14,0,3.9,477.0,Coffee Shop
Fanny Bay Oyster Bar & Shellfish Market,0.9881068055501574,49.277141,-123.122589,4,14,913,4.475,625.5,Seafood Restaurant
Fat Mao Noodles,0.0,49.277141,-123.122589,4,14,92,4.4,427.0,Noodles
Frankie's Italian Kitchen & Bar,0.9682589037014004,49.277141,-123.122589,4,14,0,3.9,684.0,Lounge
Fritz European Fry House,0.9913845595760944,49.277141,-123.122589,4,14,877,4.15,292.0,Fast Food Restaurant
Gotham Steakhouse & Cocktail Bar,0.9868760283467424,49.277141,-123.122589,4,14,0,4.55,798.0,Steakhouse
Guu,0.9814217420031872,49.277141,-123.122589,4,14,0,4.25,807.0,Diner
Guu with Garlic,0.0,49.277141,-123.122589,4,14,1105,4.3,1669.0,Japanese
Gyu-Kaku Japanese BBQ,0.0,49.277141,-123.122589,4,14,415,4.0,377.0,Japanese
Hapa Izakaya,0.0,49.277141,-123.122589,4,14,228,3.7,207.0,Japanese
