distance,name,rating,review_count,latitude,longitude,category,bike_latitude,bike_longitude
313,TAKO,4.0,229,49.278816,-123.1078822,Korean,49.276294,-123.106534
505,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.276294,-123.106534
462,Tokyo In April,4.4,106,49.2806813,-123.1073936,Japanese,49.276294,-123.106534
1130,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.276294,-123.106534
1625,Joe Fortes Seafood & Chop House,4.0,1387,49.284968691771624,-123.12455980835064,Seafood,49.276294,-123.106534
1059,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.276294,-123.106534
575,Chinatown BBQ,4.4,362,49.280294,-123.1015,Barbeque,49.276294,-123.106534
814,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.276294,-123.106534
1707,Cactus Club Cafe,4.2,985,49.28963138752227,-123.11817709999995,Canadian (New),49.276294,-123.106534
503,Caveman Cafe,4.4,299,49.280802324947445,-123.10703500282293,Organic Stores,49.276294,-123.106534
498,Jam Cafe on Beatty,4.4,1502,49.2802586,-123.1096376,Breakfast & Brunch,49.276294,-123.106534
1757,Hello Nori ,4.5,285,49.28559747478766,-123.1261163,Japanese,49.276294,-123.106534
1228,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.276294,-123.106534
754,Nuba in Gastown,4.0,820,49.2827625062516,-123.109646101134,Mediterranean,49.276294,-123.106534
1394,Five Sails Restaurant,4.3,223,49.2880313351364,-123.113292160758,French,49.276294,-123.106534
720,Kozak Ukrainian Restaurant,4.6,87,49.282654874794794,-123.1046559827506,Ukrainian,49.276294,-123.106534
1047,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.276294,-123.106534
692,Di Beppe,4.2,171,49.28237705581659,-123.10450043738042,Italian,49.276294,-123.106534
1391,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.276294,-123.106534
1210,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.276294,-123.106534
768,Gringo,4.3,301,49.2831553214634,-123.105335897068,Mexican,49.276294,-123.106534
1298,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.276294,-123.106534
1641,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.276294,-123.106534
782,Twisted Fork,4.1,1147,49.283194,-123.104445,French,49.276294,-123.106534
440,Pizzeria Ludica,4.0,202,49.2800427277576,-123.108486811639,Pizza,49.276294,-123.106534
891,Medina Cafe,4.2,2748,49.2804429972571,-123.117036269849,Breakfast & Brunch,49.276294,-123.106534
976,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.276294,-123.106534
839,LOCAL Public Eatery Gastown,4.3,175,49.2835742,-123.1039517,Gastropubs,49.276294,-123.106534
568,Bao Bei Chinese Brasserie,3.9,449,49.2796095312486,-123.100574596039,Chinese,49.276294,-123.106534
1228,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.276294,-123.106534
504,Torafuku,3.8,240,49.27589499983855,-123.09961118220762,Asian Fusion,49.276294,-123.106534
1145,The Mackenzie Room,4.5,215,49.2832349,-123.0948578,Canadian (New),49.276294,-123.106534
1000,Gotham Steakhouse & Bar,4.1,461,49.28290359590047,-123.115883832301,Steakhouses,49.276294,-123.106534
1306,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.276294,-123.106534
1705,Kosoo,4.3,140,49.28494,-123.12592,Korean,49.276294,-123.106534
647,PiDGiN,4.0,347,49.2819071402452,-123.104188653967,Japanese,49.276294,-123.106534
992,Alibi Room,4.3,583,49.284201944511,-123.1001915385,Pubs,49.276294,-123.106534
880,Pourhouse Restaurant,4.0,593,49.2841134475502,-123.10842879595,Cocktail Bars,49.276294,-123.106534
1397,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.276294,-123.106534
1361,Cactus Club Cafe,4.1,536,49.28554081466174,-123.11881637137162,Canadian (New),49.276294,-123.106534
1522,Le Crocodile Restaurant,4.3,482,49.2825393,-123.1252052,French,49.276294,-123.106534
938,JINYA Ramen Bar - Vancouver Downtown,3.9,487,49.28031515071204,-123.1179057,Ramen,49.276294,-123.106534
778,Kissa Tanto,4.1,319,49.2806222,-123.09811350061167,Japanese,49.276294,-123.106534
1522,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.276294,-123.106534
1407,Riley's Fish & Steak,4.2,125,49.287641996861865,-123.1151089,Seafood,49.276294,-123.106534
628,Browns Socialhouse QE Theatre,4.2,73,49.279919,-123.112788,Burgers,49.276294,-123.106534
321,Harbour Oyster + Bar,4.1,87,49.2718946138822,-123.069181591272,Cocktail Bars,49.2731,-123.0732
351,Lunch Lady,4.1,289,49.27497,-123.06915,Vietnamese,49.2731,-123.0732
293,Havana,3.5,411,49.273708,-123.069271,Latin American,49.2731,-123.0732
327,Sula Indian Restaurant,4.1,313,49.2745279,-123.0693263,Indian,49.2731,-123.0732
351,Sopra Sotto,4.0,158,49.2711051,-123.0694651,Pizza,49.2731,-123.0732
439,La Mezcaleria,3.8,314,49.2702237,-123.0694136,Mexican,49.2731,-123.0732
296,Famoso Neapolitan Pizzeria,3.4,262,49.272346,-123.0693715,Pizza,49.2731,-123.0732
310,Kulinarya,4.0,76,49.2744901,-123.0693269,Filipino,49.2731,-123.0732
286,Memphis Blues,3.5,134,49.2723737,-123.0693711,Barbeque,49.2731,-123.0732
297,Marcello,3.0,366,49.27204590144254,-123.06943334795372,Pizza,49.2731,-123.0732
305,Viet Family- The Vegan House,4.8,40,49.271884015489945,-123.06942675558966,Vietnamese,49.2731,-123.0732
294,The Charlatan,3.2,166,49.2717298,-123.0697249,American,49.2731,-123.0732
437,Absinthe Bistro,4.6,150,49.27607,-123.0692457,French,49.2731,-123.0732
297,Tandoori Palace,3.6,141,49.2717682,-123.0697249,Indian,49.2731,-123.0732
436,Downlow Chicken Shack,4.1,296,49.2765067,-123.0696349,Chicken Shop,49.2731,-123.0732
441,Kin Kao Thai Kitchen,3.9,180,49.276516,-123.0696335,Thai,49.2731,-123.0732
759,Kishimoto Japanese Kitchen,4.4,547,49.2665099,-123.06935,Japanese,49.2731,-123.0732
310,Sweet Cherubim,3.3,125,49.2746855,-123.0697373,Vegetarian,49.2731,-123.0732
353,Eternal Abundance,4.0,127,49.2755401,-123.0696449,Vegan,49.2731,-123.0732
1626,Fassil Ethiopian Restaurant,4.3,155,49.262316686122,-123.08833077466,Ethiopian,49.2731,-123.0732
604,Takenaka,4.3,101,49.2783093,-123.0755801,Japanese,49.2731,-123.0732
383,Bombay Kitchen and Bar,4.1,72,49.2753791,-123.06925001456972,Indian,49.2731,-123.0732
563,Via Tevere Pizzeria,4.1,363,49.27387530438791,-123.06553445802784,Italian,49.2731,-123.0732
388,Dolce Amore,4.4,155,49.27069306211316,-123.06932196564716,Ice Cream & Frozen Yogurt,49.2731,-123.0732
379,Bar Corso,4.3,23,49.2707051,-123.0694651,Wine Bars,49.2731,-123.0732
668,Pepino's,4.1,169,49.2787695,-123.0705849,Italian,49.2731,-123.0732
1460,Tacofino Commissary,3.8,330,49.281311298366035,-123.0574981,Mexican,49.2731,-123.0732
991,Axum Restaurant,4.4,80,49.2814936637038,-123.07779582314,Ethiopian,49.2731,-123.0732
341,Arriva Ristorante,3.2,80,49.2710933,-123.0697349,Specialty Food,49.2731,-123.0732
347,The Dime,3.1,154,49.2707332,-123.0697349,Bars,49.2731,-123.0732
396,Mogu Fried Chicken,4.7,32,49.2756074483614,-123.069326430559,Japanese,49.2731,-123.0732
1541,Dundas Eat + Drink,4.2,79,49.285084,-123.062273,Vietnamese,49.2731,-123.0732
429,Lombardo's Pizzeria & Restaurant,3.4,147,49.2700405,-123.0695981,Pizza,49.2731,-123.0732
323,Merci Beaucoup Cafe,4.1,32,49.2714944,-123.0694551,Vietnamese,49.2731,-123.0732
1500,The Burrow,3.9,536,49.259773,-123.07001902514855,Mexican,49.2731,-123.0732
1687,Yook Korean Grilled BBQ & Bistro,3.8,100,49.2629225,-123.0564851,Korean,49.2731,-123.0732
286,Auntie Jen's Pizzeria,4.1,26,49.27181,-123.0698,Pizza,49.2731,-123.0732
278,Thai Basil,3.8,50,49.27416,-123.06996,Thai,49.2731,-123.0732
1004,Jamjar - Folk Lebanese Food,3.8,270,49.264412,-123.0695951,Lebanese,49.2731,-123.0732
668,Caffe La Tana,4.5,56,49.2788597356837,-123.070581380828,Cafes,49.2731,-123.0732
995,B House,4.3,34,49.264473795087,-123.069533295929,Asian Fusion,49.2731,-123.0732
1566,Bai Bua Thai Cuisine,4.1,152,49.28142,-123.05564,Thai,49.2731,-123.0732
1258,The Red Wagon,3.9,652,49.28122323218941,-123.06112288953248,Diners,49.2731,-123.0732
992,Pink Pearl Chinese Restaurant,3.2,171,49.2806799,-123.08023,Seafood,49.2731,-123.0732
524,La Grotta Del Formaggio,4.4,217,49.2688848,-123.0697849,Delis,49.2731,-123.0732
468,Fujiya Japanese Foods,3.9,140,49.27649,-123.07684,Japanese,49.2731,-123.0732
890,The HideOut Diner,4.6,20,49.2688895,-123.0811837,Breakfast & Brunch,49.2731,-123.0732
271,Sing Sing,4.0,8,49.2741085,-123.0698051,Bars,49.2731,-123.0732
290,Ginger Sushi,3.9,85,49.2717778,-123.0697249,Sushi Bars,49.2731,-123.0732
426,Windjammer,3.6,80,49.2760774,-123.0695147,Fish & Chips,49.2731,-123.0732
32,CRAFT Beer Market,3.4,547,49.2702147,-123.1060713,Beer Bar,49.27023,-123.10651
148,Tap & Barrel - Olympic Village,3.1,496,49.2715389,-123.106136,American,49.27023,-123.10651
142,Ophelia,3.5,83,49.2694549,-123.1083881,Mexican,49.27023,-123.10651
1082,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.27023,-123.10651
137,Gusto A Taste of Italy,4.2,98,49.2714006565536,-123.10593623668,Desserts,49.27023,-123.10651
1243,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.27023,-123.10651
1093,Phnom Penh,4.2,1843,49.278431,-123.098205,Cambodian,49.27023,-123.10651
1249,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.27023,-123.10651
333,Nana's Green Tea,4.1,198,49.267587,-123.1086543,Desserts,49.27023,-123.10651
137,Terra Breads,3.9,140,49.27144458615277,-123.1067987907931,Bakeries,49.27023,-123.10651
102,Bao Down Gastropub + Raw bar,2.8,253,49.2694405,-123.1070806,Thai,49.27023,-123.10651
1294,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.27023,-123.10651
193,Hon's Wonton House,3.2,69,49.2694661422672,-123.104120051588,Noodles,49.27023,-123.10651
1188,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.27023,-123.10651
1083,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.27023,-123.10651
766,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.27023,-123.10651
1566,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.27023,-123.10651
1130,Chambar,4.2,1635,49.2801460007961,-123.109925328073,Belgian,49.27023,-123.10651
213,Nook,3.7,74,49.269495877535,-123.109226971865,Pizza,49.27023,-123.10651
1187,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.27023,-123.10651
1134,Tokyo In April,4.4,106,49.2806813,-123.1073936,Japanese,49.27023,-123.10651
1388,Kozak Ukrainian Restaurant,4.6,87,49.282654874794794,-123.1046559827506,Ukrainian,49.27023,-123.10651
993,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.27023,-123.10651
1728,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.27023,-123.10651
867,La Taqueria Pinche Taco Shop,4.2,708,49.263617,-123.112593,Mexican,49.27023,-123.10651
1176,Caveman Cafe,4.4,299,49.280802324947445,-123.10703500282293,Organic Stores,49.27023,-123.10651
1587,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.27023,-123.10651
1359,Di Beppe,4.2,171,49.28237705581659,-123.10450043738042,Italian,49.27023,-123.10651
1638,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.27023,-123.10651
1630,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.27023,-123.10651
1412,Nuba in Gastown,4.0,820,49.2827625062516,-123.109646101134,Mediterranean,49.27023,-123.10651
1177,Chinatown BBQ,4.4,362,49.280294,-123.1015,Barbeque,49.27023,-123.10651
1140,Jam Cafe on Beatty,4.4,1502,49.2802586,-123.1096376,Breakfast & Brunch,49.27023,-123.10651
431,Nuba - Mount Pleasant,3.8,173,49.26797,-123.10171,Mediterranean,49.27023,-123.10651
1369,Medina Cafe,4.2,2748,49.2804429972571,-123.117036269849,Breakfast & Brunch,49.27023,-123.10651
614,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.27023,-123.10651
243,Argo Café,4.1,90,49.2684636930376,-123.104528329935,French,49.27023,-123.10651
1676,The Mackenzie Room,4.5,215,49.2832349,-123.0948578,Canadian (New),49.27023,-123.10651
1832,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.27023,-123.10651
1927,Le Crocodile Restaurant,4.3,482,49.2825393,-123.1252052,French,49.27023,-123.10651
1565,Gotham Steakhouse & Bar,4.1,461,49.28290359590047,-123.115883832301,Steakhouses,49.27023,-123.10651
1818,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.27023,-123.10651
372,Electric Bicycle Brewing,4.3,38,49.26708,-123.10423,Breweries,49.27023,-123.10651
1812,Osteria Savio Volpe,4.2,481,49.2574913,-123.0909344,Italian,49.27023,-123.10651
1393,JINYA Ramen Bar - Vancouver Downtown,3.9,487,49.28031515071204,-123.1179057,Ramen,49.27023,-123.10651
1440,Gringo,4.3,301,49.2831553214634,-123.105335897068,Mexican,49.27023,-123.10651
1586,Fassil Ethiopian Restaurant,4.3,155,49.262316686122,-123.08833077466,Ethiopian,49.27023,-123.10651
1503,LOCAL Public Eatery Gastown,4.3,175,49.2835742,-123.1039517,Gastropubs,49.27023,-123.10651
1204,Oyster Express,4.5,173,49.2792784082144,-123.097397130932,Seafood,49.27023,-123.10651
1174,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.27023,-123.10651
331,Fassil Ethiopian Restaurant,4.3,155,49.262316686122,-123.08833077466,Ethiopian,49.264466,-123.085183
1549,Anh and Chi,4.0,743,49.2550314422938,-123.100882202153,Vietnamese,49.264466,-123.085183
1313,La Mezcaleria,3.8,314,49.2702237,-123.0694136,Mexican,49.264466,-123.085183
865,Les Faux Bourgeois,3.9,501,49.2572813531481,-123.089767330802,French,49.264466,-123.085183
881,Osteria Savio Volpe,4.2,481,49.2574913,-123.0909344,Italian,49.264466,-123.085183
1737,Published On Main,4.3,167,49.25283186017385,-123.10116032897228,Tapas/Small Plates,49.264466,-123.085183
1615,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.264466,-123.085183
1172,Kishimoto Japanese Kitchen,4.4,547,49.2665099,-123.06935,Japanese,49.264466,-123.085183
1367,Sopra Sotto,4.0,158,49.2711051,-123.0694651,Pizza,49.264466,-123.085183
1364,Burgoo Bistros,3.9,526,49.25765498958033,-123.100815,Comfort Food,49.264466,-123.085183
1605,Sula Indian Restaurant,4.1,313,49.2745279,-123.0693263,Indian,49.264466,-123.085183
420,The HideOut Diner,4.6,20,49.2688895,-123.0811837,Breakfast & Brunch,49.264466,-123.085183
1733,Absinthe Bistro,4.6,150,49.27607,-123.0692457,French,49.264466,-123.085183
1194,Fable Diner,3.9,354,49.2630749,-123.1019822,Diners,49.264466,-123.085183
1133,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.264466,-123.085183
1535,Sushi Hil,4.6,43,49.2554661,-123.1011451,Japanese,49.264466,-123.085183
1425,Harbour Oyster + Bar,4.1,87,49.2718946138822,-123.069181591272,Cocktail Bars,49.264466,-123.085183
967,AJ's Brooklyn Pizza Joint,4.2,175,49.2629437687572,-123.098307028413,Pizza,49.264466,-123.085183
1273,Maizal RMF,4.3,157,49.2600097,-123.1012988,Mexican,49.264466,-123.085183
891,Sal y Limón,3.9,681,49.2569043786921,-123.08924632997,Mexican,49.264466,-123.085183
1640,Lunch Lady,4.1,289,49.27497,-123.06915,Vietnamese,49.264466,-123.085183
1646,Torafuku,3.8,240,49.27589499983855,-123.09961118220762,Asian Fusion,49.264466,-123.085183
1218,The Burrow,3.9,536,49.259773,-123.07001902514855,Mexican,49.264466,-123.085183
985,Song,4.4,44,49.2629749,-123.0986667,Thai,49.264466,-123.085183
1768,Via Tevere Pizzeria,4.1,363,49.27387530438791,-123.06553445802784,Italian,49.264466,-123.085183
613,Nemesis Coffee,4.2,120,49.26704079691957,-123.09265477054645,Coffee & Tea,49.264466,-123.085183
1144,Jamjar - Folk Lebanese Food,3.8,270,49.264412,-123.0695951,Lebanese,49.264466,-123.085183
913,The Farmhouse,4.1,34,49.26185879464837,-123.09710762514682,Italian,49.264466,-123.085183
1163,The Cascade Room,3.8,248,49.2617,-123.10062,Pubs,49.264466,-123.085183
1636,Suyo Modern Peruvian,4.5,51,49.2540292,-123.1010659958052,Peruvian,49.264466,-123.085183
1752,Crackle Creme,4.3,292,49.27776,-123.0981399,Desserts,49.264466,-123.085183
1259,Nuba - Mount Pleasant,3.8,173,49.26797,-123.10171,Mediterranean,49.264466,-123.085183
1136,B House,4.3,34,49.264473795087,-123.069533295929,Asian Fusion,49.264466,-123.085183
1734,Kin Kao Thai Kitchen,3.9,180,49.276516,-123.0696335,Thai,49.264466,-123.085183
974,Sprezzatura,4.0,72,49.2613547,-123.0978287,Pizza,49.264466,-123.085183
317,Rosemary Rocksalt,3.5,45,49.2664998,-123.0821157,Bagels,49.264466,-123.085183
1732,Pizzeria Farina,4.2,236,49.27662275332361,-123.10011416319465,Pizza,49.264466,-123.085183
1729,Downlow Chicken Shack,4.1,296,49.2765067,-123.0696349,Chicken Shop,49.264466,-123.085183
1284,49th Parallel Coffee,4.1,529,49.2591330651218,-123.10088478104,Cafes,49.264466,-123.085183
1282,Gojo Café,4.2,68,49.2589549,-123.069605,Ethiopian,49.264466,-123.085183
1174,Superbaba,4.6,87,49.2633297,-123.1012681,Middle Eastern,49.264466,-123.085183
1171,Tocador,3.8,52,49.261764,-123.1008072,Latin American,49.264466,-123.085183
372,Ba Le Banh Mi,3.6,35,49.26264017216953,-123.08947249617518,Vietnamese,49.264466,-123.085183
1590,Kulinarya,4.0,76,49.2744901,-123.0693269,Filipino,49.264466,-123.085183
881,Matchstick Coffee,3.9,220,49.257302653286,-123.090361582581,Cafes,49.264466,-123.085183
1370,Blaze Gourmet Burgers,4.4,44,49.266709,-123.103814,Burgers,49.264466,-123.085183
1410,Viet Family- The Vegan House,4.8,40,49.271884015489945,-123.06942675558966,Vietnamese,49.264466,-123.085183
1611,Dosa Factory,3.8,179,49.251,-123.07699,Indian,49.264466,-123.085183
1204,La Grotta Del Formaggio,4.4,217,49.2688848,-123.0697849,Delis,49.264466,-123.085183
1546,Havana,3.5,411,49.273708,-123.069271,Latin American,49.264466,-123.085183
241,Dundas Eat + Drink,4.2,79,49.285084,-123.062273,Vietnamese,49.283986,-123.065264
320,Yama Cafe,4.4,105,49.2813049,-123.0632877,Cafes,49.283986,-123.065264
430,The Red Wagon,3.9,652,49.28122323218941,-123.06112288953248,Diners,49.283986,-123.065264
1100,Sula Indian Restaurant,4.1,313,49.2745279,-123.0693263,Indian,49.283986,-123.065264
267,Pelican Seafood Restaurant,3.1,83,49.28165092582909,-123.0661289,Seafood,49.283986,-123.065264
1457,Sopra Sotto,4.0,158,49.2711051,-123.0694651,Pizza,49.283986,-123.065264
637,Tacofino Commissary,3.8,330,49.281311298366035,-123.0574981,Mexican,49.283986,-123.065264
926,Absinthe Bistro,4.6,150,49.27607,-123.0692457,French,49.283986,-123.065264
1374,Harbour Oyster + Bar,4.1,87,49.2718946138822,-123.069181591272,Cocktail Bars,49.283986,-123.065264
399,Innocent Ice Cream,4.1,103,49.28135725832989,-123.0615231,Ice Cream & Frozen Yogurt,49.283986,-123.065264
302,Odd Society Spirits,4.7,42,49.2840050838432,-123.069430030882,Distilleries,49.283986,-123.065264
691,Pepino's,4.1,169,49.2787695,-123.0705849,Italian,49.283986,-123.065264
979,Takenaka,4.3,101,49.2783093,-123.0755801,Japanese,49.283986,-123.065264
376,On Lok,2.8,92,49.2808579,-123.0633046,Chinese,49.283986,-123.065264
950,Axum Restaurant,4.4,80,49.2814936637038,-123.07779582314,Ethiopian,49.283986,-123.065264
1124,Via Tevere Pizzeria,4.1,363,49.27387530438791,-123.06553445802784,Italian,49.283986,-123.065264
1046,Lunch Lady,4.1,289,49.27497,-123.06915,Vietnamese,49.283986,-123.065264
761,Bai Bua Thai Cuisine,4.1,152,49.28142,-123.05564,Thai,49.283986,-123.065264
907,Kin Kao Thai Kitchen,3.9,180,49.276516,-123.0696335,Thai,49.283986,-123.065264
1054,Tamam: Fine Palestinian Cuisine,4.2,188,49.281027,-123.051462,Middle Eastern,49.283986,-123.065264
688,Caffe La Tana,4.5,56,49.2788597356837,-123.070581380828,Cafes,49.283986,-123.065264
913,Downlow Chicken Shack,4.1,296,49.2765067,-123.0696349,Chicken Shop,49.283986,-123.065264
467,Royal Palace Seafood,4.5,22,49.28144,-123.06023,Dim Sum,49.283986,-123.065264
1109,Kulinarya,4.0,76,49.2744901,-123.0693269,Filipino,49.283986,-123.065264
1179,Havana,3.5,411,49.273708,-123.069271,Latin American,49.283986,-123.065264
1142,Pink Pearl Chinese Restaurant,3.2,171,49.2806799,-123.08023,Seafood,49.283986,-123.065264
113,Princeton Pub,3.3,32,49.28499,-123.06503,Dive Bars,49.283986,-123.065264
934,Laksa King,3.8,223,49.2810051,-123.0534797,Burmese,49.283986,-123.065264
1379,Viet Family- The Vegan House,4.8,40,49.271884015489945,-123.06942675558966,Vietnamese,49.283986,-123.065264
