distance_foursquare,name,popularity,rating_foursquare,latitude_foursquare,longitude_foursquare,category_foursquare,bike_latitude,bike_longitude,free_bikes,empty_slots,distance_yelp,rating_yelp,review_count,latitude_yelp,longitude_yelp,category_yelp
573.0,Score on Davie,0.97814398797725,8.7,49.282285,-123.134538,Arts and Entertainment,49.279938,-123.127478,4,12,,,,,,
,Shizen Ya,,,,,,49.279938,-123.127478,4,12,232.0,4.2,604.0,49.2808844,-123.1246278,Japanese
,Sushi Jin,,,,,,49.279938,-123.127478,4,12,269.0,4.6,151.0,49.2795794102629,-123.123817518353,Japanese
,Sushi Mugen,,,,,,49.279938,-123.127478,4,12,151.0,4.1,142.0,49.2786508,-123.1282232,Sushi Bars
884.0,Tableau Bar Bistro,0.9885213831344656,8.2,49.287591,-123.123553,French Restaurant,49.279938,-123.127478,4,12,,,,,,
,Tendon Kohaku,,,,,,49.279938,-123.127478,4,12,431.0,4.3,186.0,49.28107123873706,-123.12179426645872,Japanese
290.0,Thai Basil Restaurant,0.9782476323733272,8.0,49.280355,-123.131452,Thai Restaurant,49.279938,-123.127478,4,12,,,,,,
349.0,The Famous Warehouse,0.9939497583790016,7.9,49.279552,-123.122866,Gastropub,49.279938,-123.127478,4,12,,,,,,
,The Flying Pig - Yaletown,,,,,,49.279938,-123.127478,4,12,676.0,4.0,1397.0,49.27501,-123.122,Canadian (New)
,The Fountainhead Pub,,,,,,49.279938,-123.127478,4,12,156.0,4.0,150.0,49.27954,-123.1296433,Pubs
894.0,The Keg Steakhouse + Bar,0.9937165584878282,8.8,49.283447,-123.116466,Steakhouse,49.279938,-123.127478,4,12,,,,,,
,The Mexican Antojitos Y Cantina,,,,,,49.279938,-123.127478,4,12,282.0,4.3,422.0,49.2787726,-123.1240268,Mexican
640.0,The Parlour,0.9807350978791766,8.7,49.276782,-123.120196,Pizzeria,49.279938,-123.127478,4,12,,,,,,
,The Pawn Shop YVR,,,,,,49.279938,-123.127478,4,12,257.0,4.2,185.0,49.2781054,-123.1252051,Desserts
,The Refinery,,,,,,49.279938,-123.127478,4,12,260.0,3.9,158.0,49.2781499,-123.12529,Wine Bars
,The Templeton,,,,,,49.279938,-123.127478,4,12,264.0,3.8,554.0,49.278481,-123.12461074049284,Breakfast & Brunch
640.0,Thierry,0.989182116159457,8.7,49.284766,-123.122662,Dessert Shop,49.279938,-123.127478,4,12,,,,,,
274.0,Tim Hortons,0.992524647932942,7.5,49.277591,-123.127241,"Cafe, Coffee, and Tea House",49.279938,-123.127478,4,12,,,,,,
,Tom Sushi,,,,,,49.279938,-123.127478,4,12,424.0,4.7,309.0,49.2815608,-123.1327476,Sushi Bars
632.0,ZAC ZAC Japanese Curry House,0.9925764701309806,8.3,49.280503,-123.118891,Fast Food Restaurant,49.279938,-123.127478,4,12,,,,,,
89.0,A. Bosa and Company Ltd. Import Euro,0.991786181610893,8.4,49.279449,-123.065416,Deli,49.280197,-123.065859,3,13,,,,,,
792.0,Absinthe Bistro,0.7797038361382098,8.0,49.273448,-123.069371,Bistro,49.280197,-123.065859,3,13,521.0,4.6,150.0,49.27607,-123.0692457,French
525.0,Aleph Eatery,0.9639835723632216,7.9,49.284921,-123.065799,Middle Eastern Restaurant,49.280197,-123.065859,3,13,,,,,,
668.0,Andina Brewing Co,0.97074636920725,8.4,49.283433,-123.073625,Bar,49.280197,-123.065859,3,13,,,,,,
875.0,Axum Ethiopian Restaurant,0.9177193050643244,6.8,49.281525,-123.077764,Diner,49.280197,-123.065859,3,13,,,,,,
,Axum Restaurant,,,,,,49.280197,-123.065859,3,13,878.0,4.4,80.0,49.2814936637038,-123.07779582314,Ethiopian
,Bai Bua Thai Cuisine,,,,,,49.280197,-123.065859,3,13,752.0,4.1,152.0,49.28142,-123.05564,Thai
,Bombay Kitchen and Bar,,,,,,49.280197,-123.065859,3,13,590.0,4.1,72.0,49.2753791,-123.06925001456972,Indian
700.0,Bomber Brewing,0.9683884591964969,8.4,49.277477,-123.074418,Brewery,49.280197,-123.065859,3,13,,,,,,
495.0,Bump N Grind Specialty Coffee,0.9588790858564266,7.6,49.276367,-123.069294,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
,Caffe La Tana,,,,,,49.280197,-123.065859,3,13,373.0,4.5,56.0,49.2788597356837,-123.070581380828,Cafes
,Dolce Amore,,,,,,49.280197,-123.065859,3,13,1086.0,4.4,155.0,49.27069306211316,-123.06932196564716,Ice Cream & Frozen Yogurt
,Downlow Chicken Shack,,,,,,49.280197,-123.065859,3,13,516.0,4.1,296.0,49.2765067,-123.0696349,Chicken Shop
598.0,Dundas Eat + Drink,0.9559640872167592,,49.285033,-123.062238,Lounge,49.280197,-123.065859,3,13,593.0,4.2,79.0,49.285084,-123.062273,Vietnamese
648.0,Earnest Ice Cream,0.9934963141461643,8.1,49.27967,-123.074767,Ice Cream Parlor,49.280197,-123.065859,3,13,,,,,,
540.0,East Vancouver Brewing Co,0.9738297899905424,7.9,49.276863,-123.071283,Brewery,49.280197,-123.065859,3,13,,,,,,
,Eternal Abundance,,,,,,49.280197,-123.065859,3,13,608.0,4.0,127.0,49.2755401,-123.0696449,Vegan
736.0,Evan Elman,0.3554484563462759,,49.278389,-123.075632,Restaurant,49.280197,-123.065859,3,13,,,,,,
,Famoso Neapolitan Pizzeria,,,,,,49.280197,-123.065859,3,13,909.0,3.4,262.0,49.272346,-123.0693715,Pizza
680.0,Far Out Coffee Post,0.9666135489136772,8.1,49.284964,-123.059959,Café,49.280197,-123.065859,3,13,,,,,,
630.0,Five Elements Cafe,0.4892274605827406,7.1,49.274972,-123.069257,Café,49.280197,-123.065859,3,13,,,,,,
910.0,Fujiya Japanese Foods,0.9968129348206304,8.6,49.276572,-123.077019,Fish and Chips Shop,49.280197,-123.065859,3,13,,,,,,
951.0,Harbour Oyster + Bar,0.9583090416780028,7.1,49.271939,-123.069324,Seafood Restaurant,49.280197,-123.065859,3,13,954.0,4.1,87.0,49.2718946138822,-123.069181591272,Cocktail Bars
,Havana,,,,,,49.280197,-123.065859,3,13,763.0,3.5,411.0,49.273708,-123.069271,Latin American
,Innocent Ice Cream,,,,,,49.280197,-123.065859,3,13,340.0,4.1,103.0,49.28135725832989,-123.0615231,Ice Cream & Frozen Yogurt
508.0,JJ Bean House of Coffee,0.9613795069117856,8.2,49.284628,-123.065287,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
,Jackalope's Neighbourhood Dive,,,,,,49.280197,-123.065859,3,13,513.0,4.3,128.0,49.2812849,-123.0586541,Dive Bars
,James on Hastings Chinese Restaurant,,,,,,49.280197,-123.065859,3,13,1168.0,3.6,110.0,49.2814293,-123.0497513,Chinese
535.0,Joe's Grill,0.1414486895461671,,49.275893,-123.069172,American Restaurant,49.280197,-123.065859,3,13,,,,,,
,Kin Kao Thai Kitchen,,,,,,49.280197,-123.065859,3,13,511.0,3.9,180.0,49.276516,-123.0696335,Thai
,Kishimoto Japanese Kitchen,,,,,,49.280197,-123.065859,3,13,1519.0,4.4,547.0,49.2665099,-123.06935,Japanese
,Kook Korean BBQ,,,,,,49.280197,-123.065859,3,13,1921.0,4.2,191.0,49.26894,-123.04565,Korean
687.0,Kulinarya,0.9677536372705248,,49.274426,-123.069292,Filipino Restaurant,49.280197,-123.065859,3,13,695.0,4.0,76.0,49.2744901,-123.0693269,Filipino
,La Grotta Del Formaggio,,,,,,49.280197,-123.065859,3,13,1296.0,4.4,217.0,49.2688848,-123.0697849,Delis
,La Mezcaleria,,,,,,49.280197,-123.065859,3,13,1150.0,3.8,314.0,49.2702237,-123.0694136,Mexican
903.0,Laksa King,0.9619236399911902,7.2,49.281016,-123.053458,Malay Restaurant,49.280197,-123.065859,3,13,918.0,3.8,223.0,49.2810051,-123.0534797,Burmese
,Le Petit Saigon,,,,,,49.280197,-123.065859,3,13,1355.0,3.8,240.0,49.2812749,-123.0473489,Vietnamese
924.0,Livia Bakery,0.9792581652350784,7.3,49.27229,-123.069841,Bakery,49.280197,-123.065859,3,13,,,,,,
,Lunch Lady,,,,,,49.280197,-123.065859,3,13,634.0,4.1,289.0,49.27497,-123.06915,Vietnamese
274.0,M & M Food Market,0.0737429878088279,,49.280868,-123.06221,Restaurant,49.280197,-123.065859,3,13,,,,,,
,Marcello,,,,,,49.280197,-123.065859,3,13,943.0,3.0,366.0,49.27204590144254,-123.06943334795372,Pizza
942.0,Marcello Ristorante & Pizzeria,0.9719253242126265,7.6,49.272017,-123.069412,Pizzeria,49.280197,-123.065859,3,13,,,,,,
564.0,McDonald's,0.9969424903157268,6.3,49.285126,-123.06395,Burger Joint,49.280197,-123.065859,3,13,,,,,,
,Mogu Fried Chicken,,,,,,49.280197,-123.065859,3,13,569.0,4.7,32.0,49.2756074483614,-123.069326430559,Japanese
659.0,Moja Coffee,0.967714770621996,7.7,49.274709,-123.069316,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
,Odd Society Spirits,,,,,,49.280197,-123.065859,3,13,496.0,4.7,42.0,49.2840050838432,-123.069430030882,Distilleries
788.0,Off the Rail Brewing,0.9486571572933266,8.0,49.27791,-123.076159,Brewery,49.280197,-123.065859,3,13,,,,,,
,On Lok,,,,,,49.280197,-123.065859,3,13,199.0,2.8,92.0,49.2808579,-123.0633046,Chinese
682.0,Palki,0.2683612525425266,,49.274503,-123.069379,Indian Restaurant,49.280197,-123.065859,3,13,,,,,,
226.0,Pallet Coffee Roasters,0.9567932423853758,9.0,49.28179,-123.063911,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
,Pelican Seafood Restaurant,,,,,,49.280197,-123.065859,3,13,163.0,3.1,83.0,49.28165092582909,-123.0661289,Seafood
379.0,Pepino's,0.9651625273685984,8.6,49.278808,-123.070636,Italian Restaurant,49.280197,-123.065859,3,13,379.0,4.1,169.0,49.2787695,-123.0705849,Italian
,Pho Win,,,,,,49.280197,-123.065859,3,13,373.0,3.6,43.0,49.2810251,-123.0610141,Vietnamese
,Pink Pearl Chinese Restaurant,,,,,,49.280197,-123.065859,3,13,1043.0,3.2,171.0,49.2806799,-123.08023,Seafood
621.0,Platform 7 Coffee,0.9210747923873192,8.5,49.281271,-123.057375,Café,49.280197,-123.065859,3,13,,,,,,
795.0,Powell Street Craft Brewery,0.985826628836462,8.4,49.283346,-123.075727,Brewery,49.280197,-123.065859,3,13,,,,,,
538.0,Princeton Pub,0.976459766540998,6.8,49.285019,-123.065077,Dive Bar,49.280197,-123.065859,3,13,,,,,,
422.0,Resurrection Spirits Distillery & Tasting Room,0.92316063585837,,49.282,-123.070988,Bar,49.280197,-123.065859,3,13,,,,,,
466.0,Rosie's BBQ,0.7894204982704341,,49.284294,-123.067287,Restaurant,49.280197,-123.065859,3,13,,,,,,
769.0,Roundel Cafe,0.9508207340614352,8.0,49.281301,-123.055268,Burger Joint,49.280197,-123.065859,3,13,,,,,,
,Royal Palace Seafood,,,,,,49.280197,-123.065859,3,13,431.0,4.5,22.0,49.28144,-123.06023,Dim Sum
,Sopra Sotto,,,,,,49.280197,-123.065859,3,13,1037.0,4.0,158.0,49.2711051,-123.0694651,Pizza
645.0,Steam Tea House,0.0199515462448339,,49.280849,-123.057015,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
,Sula Indian Restaurant,,,,,,49.280197,-123.065859,3,13,685.0,4.1,313.0,49.2745279,-123.0693263,Indian
830.0,Superflux Beer Co,0.9744905230155336,7.9,49.28014,-123.077322,Brewery,49.280197,-123.065859,3,13,,,,,,
,Sushi Nanaimo,,,,,,49.280197,-123.065859,3,13,715.0,3.6,311.0,49.281495437462,-123.05621164168,Sushi Bars
617.0,Tacofino Commissary,0.9820565639291592,8.9,49.281292,-123.057458,Mexican Restaurant,49.280197,-123.065859,3,13,619.0,3.8,330.0,49.28131129836604,-123.0574981,Mexican
,Takenaka,,,,,,49.280197,-123.065859,3,13,736.0,4.3,101.0,49.2783093,-123.0755801,Japanese
,Tamam: Fine Palestinian Cuisine,,,,,,49.280197,-123.065859,3,13,1048.0,4.2,188.0,49.281027,-123.051462,Middle Eastern
989.0,Tandoori Palace,0.9624029953230466,8.7,49.271667,-123.069788,Indian Restaurant,49.280197,-123.065859,3,13,,,,,,
704.0,Thailicious,0.9476595799810849,,49.280982,-123.056214,Thai Restaurant,49.280197,-123.065859,3,13,,,,,,
1007.0,The Charlatan,0.9555106429839222,6.4,49.271667,-123.069788,Bar,49.280197,-123.065859,3,13,1006.0,3.2,166.0,49.2717298,-123.0697249,American
,The Garden Strathcona,,,,,,49.280197,-123.065859,3,13,1436.0,4.7,42.0,49.28076,-123.08563,Cafes
,The HideOut Diner,,,,,,49.280197,-123.065859,3,13,1828.0,4.6,20.0,49.2688895,-123.0811837,Breakfast & Brunch
630.0,The Lunch Lady,0.9865780507080208,8.2,49.274972,-123.069257,Vietnamese Restaurant,49.280197,-123.065859,3,13,,,,,,
,The Red Wagon,,,,,,49.280197,-123.065859,3,13,362.0,3.9,652.0,49.28122323218941,-123.06112288953248,Diners
398.0,The Spelt Bakery,0.2558073250676927,,49.281304,-123.060624,Bakery,49.280197,-123.065859,3,13,,,,,,
618.0,TimberTrain,0.9748532784018034,8.4,49.279794,-123.074371,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
,To Live For Bakery,,,,,,49.280197,-123.065859,3,13,1204.0,4.5,47.0,49.27121199258215,-123.0565958,Bakeries
521.0,Trans Am,0.8096441110549704,,49.284885,-123.065877,Night Club,49.280197,-123.065859,3,13,,,,,,
810.0,Turk's on the Drive,0.9727415238317332,7.9,49.273268,-123.069761,Coffee Shop,49.280197,-123.065859,3,13,,,,,,
705.0,Via Tevere Pizzeria,0.9813440087061291,8.9,49.273873,-123.065512,Pizzeria,49.280197,-123.065859,3,13,703.0,4.1,363.0,49.27387530438791,-123.06553445802784,Italian
,Viet Family- The Vegan House,,,,,,49.280197,-123.065859,3,13,960.0,4.8,40.0,49.271884015489945,-123.06942675558966,Vietnamese
,Volcano Sushi & Grill,,,,,,49.280197,-123.065859,3,13,207.0,3.4,68.0,49.2815181855302,-123.063840867383,Japanese
514.0,Wild Thing Snack Bar,0.2083900138624379,,49.284819,-123.066277,Vegan and Vegetarian Restaurant,49.280197,-123.065859,3,13,,,,,,
659.0,Wilder Juice,0.7025535388083486,,49.274709,-123.069316,Dining and Drinking,49.280197,-123.065859,3,13,,,,,,
222.0,Yama Cafe,0.9537098216020832,7.4,49.281383,-123.063389,Café,49.280197,-123.065859,3,13,222.0,4.4,105.0,49.2813049,-123.0632877,Cafes
,Yolk's Breakfast,,,,,,49.280197,-123.065859,3,13,577.0,4.3,130.0,49.2811203,-123.07372284,Breakfast & Brunch
516.0,Yolks,0.9909958930908056,8.2,49.28108,-123.072857,Breakfast Spot,49.280197,-123.065859,3,13,522.0,3.7,466.0,49.281081,-123.072931,Breakfast & Brunch
738.0,49th Parallel Café & Lucky's Doughnuts - THURLOW,0.9927578478241156,9.0,49.286052,-123.122935,Dining and Drinking,49.280216,-123.117639,4,15,,,,,,
,Bacchus Restaurant & Lounge,,,,,,49.280216,-123.117639,4,15,443.0,4.1,216.0,49.28232,-123.12281,Lounges
349.0,Bel Cafe,0.981603119696322,8.1,49.283302,-123.11938,"Cafe, Coffee, and Tea House",49.280216,-123.117639,4,15,,,,,,
,Blue Water Cafe,,,,,,49.280216,-123.117639,4,15,518.0,4.4,1160.0,49.2761945,-123.1209935,Seafood
,Boulevard,,,,,,49.280216,-123.117639,4,15,532.0,4.0,317.0,49.2827182,-123.123884,Seafood
529.0,Boulevard Kitchen & Oyster Bar,0.9923562257893168,8.1,49.283021,-123.123893,French Restaurant,49.280216,-123.117639,4,15,,,,,,
779.0,Breka Bakery & Cafe,0.9941181805226268,8.5,49.278414,-123.12788,Bakery,49.280216,-123.117639,4,15,,,,,,
631.0,Breka Bakery & Café,0.9975384455931698,8.4,49.285619,-123.114947,Bakery,49.280216,-123.117639,4,15,,,,,,
,Browns Socialhouse QE Theatre,,,,,,49.280216,-123.117639,4,15,324.0,4.2,73.0,49.279919,-123.112788,Burgers
,Cactus Club Cafe,,,,,,49.280216,-123.117639,4,15,598.0,4.1,536.0,49.28554081466174,-123.11881637137162,Canadian (New)
620.0,Cactus Club Cafe Bentall 5,0.996229935092697,8.3,49.285532,-123.118834,American Restaurant,49.280216,-123.117639,4,15,,,,,,
684.0,Cactus Club Cafe Yaletown,0.9838055631129594,7.8,49.275084,-123.122728,American Restaurant,49.280216,-123.117639,4,15,,,,,,
68.0,Cafe Medina,0.9856452511433272,8.9,49.280498,-123.116863,Café,49.280216,-123.117639,4,15,,,,,,
549.0,Chambar,0.9941311360721364,8.9,49.280213,-123.1097,Belgian Restaurant,49.280216,-123.117639,4,15,560.0,4.2,1635.0,49.2801460007961,-123.109925328073,Belgian
,Cibo Trattoria,,,,,,49.280216,-123.117639,4,15,215.0,3.5,146.0,49.27946,-123.12045,Italian
569.0,Devil's Elbow Ale & Smoke House,0.96898441447394,7.7,49.28027,-123.109705,Bar,49.280216,-123.117639,4,15,,,,,,
414.0,Diva at the Met,0.9898169380854288,7.6,49.28388,-123.118206,Diner,49.280216,-123.117639,4,15,,,,,,
915.0,Earl's Restaurant,0.9852954513065671,8.1,49.285939,-123.126494,American Restaurant,49.280216,-123.117639,4,15,,,,,,
454.0,Earls,0.9896873825903326,7.9,49.281585,-123.123689,Restaurant,49.280216,-123.117639,4,15,,,,,,
,Fable Diner and Bar,,,,,,49.280216,-123.117639,4,15,74.0,3.9,25.0,49.28081479999999,-123.1171994,Diners
827.0,Fairmont Waterfront,0.9960615129490716,8.9,49.287101,-123.113775,Restaurant,49.280216,-123.117639,4,15,,,,,,
294.0,Fanny Bay Oyster Bar & Shellfish Market,0.9881068055501574,9.1,49.278557,-123.114183,Seafood Restaurant,49.280216,-123.117639,4,15,313.0,4.4,913.0,49.2787525,-123.1138689,Seafood
,Five Sails Restaurant,,,,,,49.280216,-123.117639,4,15,924.0,4.3,223.0,49.2880313351364,-123.113292160758,French
398.0,Frankie's Italian Kitchen & Bar,0.9682589037014004,7.8,49.278181,-123.113339,Lounge,49.280216,-123.117639,4,15,,,,,,
717.0,Fritz European Fry House,0.9913845595760944,8.2,49.277256,-123.126564,Fast Food Restaurant,49.280216,-123.117639,4,15,,,,,,
,Glowbal,,,,,,49.280216,-123.117639,4,15,155.0,3.2,595.0,49.2815627886161,-123.117092920094,Canadian (New)
,Gotham Steakhouse & Bar,,,,,,49.280216,-123.117639,4,15,325.0,4.1,461.0,49.28290359590047,-123.115883832301,Steakhouses
,Guu Toramasa,,,,,,49.280216,-123.117639,4,15,124.0,4.2,16.0,49.281099,-123.118641,Japanese
,Guu with Garlic,,,,,,49.280216,-123.117639,4,15,1623.0,4.3,1105.0,49.290249,-123.1338142,Japanese
,Hawksworth Restaurant,,,,,,49.280216,-123.117639,4,15,371.0,4.0,713.0,49.2833971,-123.1191704,Canadian (New)
870.0,Hello Nori,0.9795690984233096,8.0,49.285744,-123.126153,Sushi Restaurant,49.280216,-123.117639,4,15,,,,,,
,Hello Nori ,,,,,,49.280216,-123.117639,4,15,858.0,4.5,285.0,49.28559747478766,-123.1261163,Japanese
,Hendricks Resto-Lounge,,,,,,49.280216,-123.117639,4,15,63.0,3.9,31.0,49.27984,-123.11688,Lounges
,Homer St. Cafe and Bar,,,,,,49.280216,-123.117639,4,15,202.0,3.8,392.0,49.27842589023651,-123.11812388962127,Canadian (New)
660.0,Honey Salt,0.993016958814308,8.4,49.275175,-123.11284,Restaurant,49.280216,-123.117639,4,15,,,,,,
,Hy's Steakhouse & Cocktail Bar,,,,,,49.280216,-123.117639,4,15,508.0,4.0,386.0,49.28468,-123.11927,Steakhouses
,Italian Kitchen,,,,,,49.280216,-123.117639,4,15,506.0,3.8,731.0,49.2825685,-123.1236112,Italian
24.0,JINYA Ramen Bar - Vancouver Downtown,0.9864873618614534,8.1,49.280369,-123.117907,Ramen Restaurant,49.280216,-123.117639,4,15,22.0,3.9,487.0,49.28031515071204,-123.1179057,Ramen
676.0,JOEY Bentall One,0.9964501794343608,8.1,49.286469,-123.118589,New American Restaurant,49.280216,-123.117639,4,15,,,,,,
516.0,JOEY Burrard,0.9890136940158316,8.3,49.282707,-123.123298,New American Restaurant,49.280216,-123.117639,4,15,482.0,4.1,651.0,49.282606,-123.1231879,Canadian (New)
45.0,Japadog,0.9951675800329072,8.4,49.280189,-123.118297,Hot Dog Joint,49.280216,-123.117639,4,15,52.0,3.9,932.0,49.28023880376068,-123.1183512558197,Japanese
724.0,Joe Fortes Seafood & Chop House,0.9903869822638528,9.0,49.284956,-123.124545,Seafood Restaurant,49.280216,-123.117639,4,15,729.0,4.0,1387.0,49.28496869177162,-123.12455980835064,Seafood
,Kingyo,,,,,,49.280216,-123.117639,4,15,1831.0,4.4,1241.0,49.29073911099211,-123.13705023185994,Japanese
,Kokoro Tokyo Mazesoba,,,,,,49.280216,-123.117639,4,15,399.0,4.1,506.0,49.2833927,-123.115078,Japanese
,Le Petit Belge,,,,,,49.280216,-123.117639,4,15,173.0,4.2,398.0,49.2789656680049,-123.116212114692,Bakeries
,Lupo,,,,,,49.280216,-123.117639,4,15,223.0,4.3,482.0,49.278222058049096,-123.11735347768747,Italian
,Manoush'eh,,,,,,49.280216,-123.117639,4,15,705.0,4.8,264.0,49.27667072314417,-123.12570086148996,Lebanese
,Maruhachi Ra-Men,,,,,,49.280216,-123.117639,4,15,229.0,4.1,275.0,49.27854065320407,-123.1157914,Ramen
897.0,Matchstick Coffee Roasters,0.9882363610452536,8.7,49.274404,-123.126239,Café,49.280216,-123.117639,4,15,,,,,,
,Medina Cafe,,,,,,49.280216,-123.117639,4,15,50.0,4.2,2748.0,49.2804429972571,-123.117036269849,Breakfast & Brunch
828.0,Miku,0.9939886250275304,9.0,49.286766,-123.112205,Sushi Restaurant,49.280216,-123.117639,4,15,816.0,4.4,2457.0,49.28691298612272,-123.11304877258942,Japanese
,Minami,,,,,,49.280216,-123.117639,4,15,598.0,4.1,819.0,49.2752733,-123.1207029,Japanese
631.0,Mister,0.9777812325909804,9.1,49.275114,-123.121514,Ice Cream Parlor,49.280216,-123.117639,4,15,,,,,,
770.0,Morrissey Irish Bar & Restaurant,0.9857488955394044,8.3,49.276963,-123.126944,Pub,49.280216,-123.117639,4,15,,,,,,
993.0,Nelson the Seagull,0.969865391840595,8.8,49.282251,-123.104519,Bakery,49.280216,-123.117639,4,15,,,,,,
605.0,Nemesis Coffee,0.9855286511977406,9.0,49.282787,-123.110244,Coffee Shop,49.280216,-123.117639,4,15,,,,,,
373.0,Nero Belgian Waffle Bar,0.983507585474238,9.0,49.278311,-123.122111,Dessert Shop,49.280216,-123.117639,4,15,,,,,,
,Nero Waffles,,,,,,49.280216,-123.117639,4,15,381.0,4.4,583.0,49.27834403099929,-123.122044653573,Waffles
471.0,Notch8 Restaurant,0.9895837381942556,8.1,49.283844,-123.120961,Restaurant,49.280216,-123.117639,4,15,,,,,,
,O Sushi,,,,,,49.280216,-123.117639,4,15,224.0,3.4,102.0,49.2819929953922,-123.119085901441,Sushi Bars
781.0,OEB Breakfast Co,0.9820436083796494,8.4,49.273374,-123.119419,Dining and Drinking,49.280216,-123.117639,4,15,,,,,,
718.0,Palate Kitchen,0.9850363403163744,7.8,49.286535,-123.115512,Breakfast Spot,49.280216,-123.117639,4,15,,,,,,
447.0,Pallet Coffee Roasters,0.9884306942878982,8.4,49.279891,-123.123788,Coffee Shop,49.280216,-123.117639,4,15,,,,,,
808.0,Pourhouse Restaurant,0.978675165507145,9.0,49.284105,-123.108409,Restaurant,49.280216,-123.117639,4,15,,,,,,
689.0,Revolver,0.9838832964100171,9.3,49.283261,-123.109473,Café,49.280216,-123.117639,4,15,,,,,,
,Robba da Matti,,,,,,49.280216,-123.117639,4,15,591.0,4.2,544.0,49.2753397,-123.1208967,Italian
,Rodney's Oyster House,,,,,,49.280216,-123.117639,4,15,769.0,4.0,889.0,49.274326,-123.123131,Seafood
694.0,Rogers Arena,0.9988210449946234,8.8,49.277856,-123.108688,Concert Hall,49.280216,-123.117639,4,15,,,,,,
,Saku,,,,,,49.280216,-123.117639,4,15,1458.0,4.5,480.0,49.289223,-123.132266,Japanese
,Social Corner,,,,,,49.280216,-123.117639,4,15,192.0,3.6,305.0,49.2785831916346,-123.118480343303,Pizza
704.0,Steamworks Brewing Co,0.9990283337867776,8.6,49.284949,-123.110915,Bar,49.280216,-123.117639,4,15,,,,,,
,Straight Outta Brooklyn NYC Pizzeria,,,,,,49.280216,-123.117639,4,15,144.0,4.1,254.0,49.2791165,-123.1166227,Pizza
,Sushi Jin,,,,,,49.280216,-123.117639,4,15,454.0,4.6,151.0,49.2795794102629,-123.123817518353,Japanese
915.0,Tableau Bar Bistro,0.9885213831344656,8.2,49.287591,-123.123553,French Restaurant,49.280216,-123.117639,4,15,,,,,,
,Tendon Kohaku,,,,,,49.280216,-123.117639,4,15,316.0,4.3,186.0,49.28107123873706,-123.12179426645872,Japanese
711.0,The Cambie,0.9909181597937476,7.9,49.283214,-123.109063,Pub,49.280216,-123.117639,4,15,,,,,,
377.0,The Famous Warehouse,0.9939497583790016,7.9,49.279552,-123.122866,Gastropub,49.280216,-123.117639,4,15,,,,,,
,The Flying Pig - Yaletown,,,,,,49.280216,-123.117639,4,15,658.0,4.0,1397.0,49.27501,-123.122,Canadian (New)
